plottag,dbh.x,year.x,plot.x,species,kgc.x,basal_area.x,dbh.y,year.y,plot.y,kgc.y,basal_area.y,dbh_gr,basal_gr,dbh_inc,kgc_inc,basal_inc,kgc_gr,pl_row,pl_col
H1-842,11.43,2017,H1,hem,12.607478938746619,102.6,11.61,2018,H1,13.094640162162591,105.9,0.17999999999999972,0.03216374269005859,0.015748031496062968,0.03864065336002884,3.3000000000000114,0.48716122341597234,H,1
H1-843,11.64,2017,H1,hem,13.176895995728529,106.4,11.8,2018,H1,13.620744101266233,109.4,0.16000000000000014,0.02819548872180451,0.013745704467353964,0.033683813371645596,3,0.44384810553770393,H,1
H1-844,11.17,2017,H1,hem,11.92297447826048,97.99,11.28,2018,H1,12.20981910765961,99.93,0.10999999999999943,0.019797938565159833,0.009847806624888043,0.024058143370359716,1.940000000000012,0.28684462939913047,H,1
H1-899,12.35,2017,H1,hem,15.21324871217681,119.8,12.63,2018,H1,16.0642068647274,125.3,0.28000000000000114,0.04590984974958264,0.022672064777328027,0.05593533430301941,5.5,0.8509581525505894,H,1
H2-327,34.67,2017,H2,hem,188.2192308264854,944.1,34.81,2018,H2,190.0844992730714,951.7,0.14000000000000057,0.008049994703950876,0.004038073262186344,0.00991008431176493,7.600000000000023,1.8652684465860148,H,2
H2-329,19.3,2017,H2,rm,74.89914040811696,292.6,19.34,2018,H2,75.26132812879372,293.8,0.03999999999999915,0.004101161995898799,0.0020725388601035826,0.0048356725952158845,1.1999999999999886,0.36218772067675786,H,2
H2-330,23.58,2017,H2,hem,73.39568414786555,436.7,23.6,2018,H2,73.54762690680434,437.4,0.020000000000003126,0.0016029310739637936,8.481764206956374e-4,0.0020701865607339813,0.6999999999999886,0.1519427589387874,H,2
H2-331,19.69,2017,H2,hem,47.295125373366574,304.5,19.72,2018,H2,47.470843592506256,305.4,0.029999999999997584,0.002955665024630467,0.0015236160487555907,0.0037153558163234065,0.8999999999999773,0.17571821913968222,H,2
H2-333,35.28,2017,H2,ro,382.001040673541,977.6,35.44,2018,H2,386.15460909606196,986.5,0.1599999999999966,0.009103927986906686,0.004535147392290152,0.010873186144198485,8.899999999999977,4.153568422520948,H,2
H2-334,37.75,2017,H2,hem,231.81644599563108,1119,37.98,2018,H2,235.29039896953714,1133,0.22999999999999687,0.012511170688114389,0.006092715231787997,0.014985791706821022,14,3.4739529739060515,H,2
H2-336,37.11,2017,H2,ro,431.07677904804603,1082,37.31,2018,H2,436.6501297222738,1093,0.20000000000000284,0.010166358595194085,0.005389382915656234,0.012928904884497551,11,5.573350674227754,H,2
H2-338,34.24,2017,H2,hem,182.5584445117428,920.8,34.29,2018,H2,183.2113970828141,923.5,0.04999999999999716,0.0029322328410078687,0.0014602803738316926,0.003576676898281174,2.7000000000000455,0.652952571071296,H,2
H2-339,14.85,2017,H2,hem,23.806528377395008,173.2,14.88,2018,H2,23.923601331235172,173.9,0.030000000000001137,0.004041570438799175,0.002020202020202097,0.004917682745852548,0.700000000000017,0.11707295384016447,H,2
H2-341,19,2017,H2,hem,43.35960514388878,283.5,19,2018,H2,43.35960514388878,283.5,0,0,0,0,0,0,H,2
H2-342,33.79,2017,H2,hem,176.74412740269452,896.7,33.81,2018,H2,177.0001671873449,897.8,0.020000000000003126,0.00122672019627513,5.918910920391573e-4,0.0014486466306574102,1.099999999999909,0.25603978465039745,H,2
H2-343,46.67,2017,H2,yb,688.8496758408942,1711,46.68,2018,H2,689.2148162424504,1711,0.00999999999999801,0,2.1427040925643903e-4,5.300726912740389e-4,0,0.36514040155623206,H,2
H2-344,29,2017,H2,ro,239.11260082104636,660.5,29.11,2018,H2,241.28599749400604,665.5,0.10999999999999943,0.00757002271006813,0.0037931034482758426,0.009089427598114201,5,2.173396672959683,H,2
H2-345,45.9,2017,H2,hem,374.2901982760153,1655,45.91,2018,H2,374.49025288609266,1655,0.00999999999999801,0,2.1786492374723334e-4,5.34490646559308e-4,0,0.20005461007735903,H,2
H2-346,15.84,2017,H2,rm,47.26698124193973,197.1,16.03,2018,H2,48.59856106178481,201.8,0.19000000000000128,0.023845763571791058,0.011994949494949576,0.02817145890974674,4.700000000000017,1.331579819845075,H,2
H2-348,27.87,2017,H2,rm,176.3183205906875,610,28.1,2018,H2,179.7272912314852,620.2,0.23000000000000043,0.016721311475409912,0.008252601363473284,0.01933418279721149,10.200000000000045,3.4089706407976905,H,2
H2-349,30.44,2017,H2,hem,136.91892276723837,727.7,30.47,2018,H2,137.24899250330128,729.2,0.029999999999997584,0.0020612889927167787,9.855453350853345e-4,0.0024106948067655148,1.5,0.3300697360629101,H,2
H2-350,11.96,2017,H2,rm,24.56076852478917,112.3,11.97,2018,H2,24.608643451813947,112.5,0.009999999999999787,0.001780943900267167,8.361204013377747e-4,0.0019492438510812567,0.20000000000000284,0.04787492702477536,H,2
H2-351,29.67,2017,H2,hem,128.60811110912383,691.4,29.72,2018,H2,129.13840285602097,693.7,0.04999999999999716,0.00332658374312998,0.0016852039096729745,0.004123314947431245,2.300000000000068,0.5302917468971486,H,2
H2-352,25.14,2017,H2,ro,169.95903306100388,496.4,25.22,2018,H2,171.25450107401474,499.6,0.0799999999999983,0.006446414182111292,0.0031821797931582455,0.007622236898381714,3.2000000000000455,1.2954680130108613,H,2
H2-353,40.77,2017,H2,hem,279.9094647470718,1305,40.97,2018,H2,283.2861569866009,1318,0.19999999999999574,0.00996168582375479,0.004905567819475,0.01206351576064163,13,3.3766922395290635,H,2
H2-354,65.66,2017,H2,ro,1685.8555020857077,3386,65.97,2018,H2,1704.940962961408,3418,0.3100000000000023,0.009450679267572357,0.004721291501675332,0.011320935188151197,32,19.08546087570039,H,2
H5-383,33.24,2017,H5,hem,169.78918461989034,867.8,33.44,2018,H5,172.29905157493474,878.3,0.19999999999999574,0.012099562111085505,0.0060168471720817,0.014782254598037439,10.5,2.5098669550444015,H,5
H5-384,37.85,2017,H5,rm,359.7674043413366,1125,37.97,2018,H5,362.4306307179726,1132,0.11999999999999744,0.006222222222222222,0.003170409511228466,0.00740263388094266,7,2.6632263766359756,H,5
H5-385,31.22,2017,H5,hem,145.65483051046138,765.5,31.44,2018,H5,148.17703915788928,776.3,0.22000000000000242,0.01410842586544736,0.007046764894298604,0.01731634054695323,10.799999999999955,2.5222086474279024,H,5
H5-388,42.99,2017,H5,hem,318.75329294823854,1452,43.24,2018,H5,323.31683450103117,1468,0.25,0.011019283746556474,0.005815305885089555,0.01431684520207824,16,4.563541552792628,H,5
H5-389,24.99,2017,H5,rm,136.7488492055948,490.5,25.03,2018,H5,137.25939587356714,492.1,0.0400000000000027,0.003261977573904226,0.001600640256102549,0.0037334622626677793,1.6000000000000227,0.5105466679723349,H,5
H5-392,15.94,2017,H5,hem,28.28061527934059,199.6,15.99,2018,H5,28.496842201522092,200.8,0.05000000000000071,0.006012024048096278,0.0031367628607277737,0.007645764423642459,1.200000000000017,0.21622692218150164,H,5
H5-393,14.97,2017,H5,yb,43.09275386043819,176,15,2018,H5,43.30067691146384,176.7,0.02999999999999936,0.003977272727272663,0.0020040080160320215,0.004825011919615062,0.6999999999999886,0.20792305102565223,H,5
H5-394,22.02,2017,H5,hem,62.11259336732647,380.8,22.13,2018,H5,62.87177331226485,384.6,0.10999999999999943,0.009978991596638684,0.004995458673932762,0.012222641235549154,3.8000000000000114,0.7591799449383814,H,5
H5-396,67.4,2017,H5,ro,1794.603047984614,3568,67.56,2018,H5,1804.8016945091435,3585,0.1599999999999966,0.00476457399103139,0.0023738872403560323,0.0056829539746869745,17,10.198646524529522,H,5
H5-397,13.27,2017,H5,beech,35.86913581278324,138.3,13.33,2018,H5,36.2659731891009,139.6,0.0600000000000005,0.009399855386840078,0.004521477015825207,0.011063477480721147,1.299999999999983,0.3968373763176558,H,5
H5-398,48.34,2017,H5,bb,953.4567904367073,1835,48.43,2018,H5,958.1870784256614,1842,0.0899999999999963,0.0038147138964577656,0.0018618121638393939,0.004961198070431245,7,4.73028798895416,H,5
H5-399,19.18,2017,H5,hem,44.36675879399583,288.9,19.37,2018,H5,45.44476362153157,294.7,0.19000000000000128,0.020076150917272453,0.009906152241918731,0.024297579017235532,5.800000000000011,1.078004827535743,H,5
H5-400,15.2,2017,H5,hem,25.193591286403088,181.5,15.38,2018,H5,25.92509627521896,185.8,0.1800000000000015,0.02369146005509648,0.011842105263157994,0.029035359846083648,4.300000000000011,0.7315049888158711,H,5
H5-402,29.76,2017,H5,ro,254.36300296004038,695.6,29.95,2018,H5,258.2614970707465,704.5,0.18999999999999773,0.012794709603220208,0.006384408602150461,0.015326498214516485,8.899999999999977,3.8984941107061104,H,5
H5-403,23.74,2017,H5,beech,148.305460471243,442.6,23.84,2018,H5,149.83540831589997,446.4,0.10000000000000142,0.008585630366018875,0.004212299915754062,0.01031619361684678,3.7999999999999545,1.5299478446569594,H,5
H5-404,19.82,2017,H5,hem,48.059362472905974,308.5,19.84,2018,H5,48.17758219643198,309.2,0.019999999999999574,0.002269043760129623,0.0010090817356205638,0.0024598687423839872,0.6999999999999886,0.1182197235260034,H,5
H5-405,40.24,2017,H5,hem,271.0775501981198,1272,40.44,2018,H5,274.39054645417633,1284,0.19999999999999574,0.009433962264150943,0.004970178926441245,0.012221581070196276,12,3.312996256056522,H,5
H5-536,10.56,2017,H5,hem,10.404735961697387,87.58,10.63,2018,H5,10.572779874821308,88.75,0.07000000000000028,0.01335921443251886,0.006628787878787905,0.016150713842478556,1.1700000000000017,0.16804391312392042,H,5
H5-743,10.41,2017,H5,hem,10.04998066958552,85.11,10.46,2018,H5,10.167425457573497,85.93,0.05000000000000071,0.009634590529902566,0.004803073967339165,0.011686071033291003,0.8200000000000074,0.11744478798797786,H,5
H5-810,10.73,2017,H5,hem,10.815605240967232,90.43,10.82,2018,H5,11.036936988789915,91.95,0.08999999999999986,0.016808581223045405,0.008387698042870442,0.02046411115157246,1.519999999999996,0.22133174782268306,H,5
A1-1,19.12,2018,A1,yb,77.7332723872302,287.1,19.26,2019,A1,79.11669950084321,291.3,0.14000000000000057,0.014629049111807691,0.007322175732217603,0.017797103751421062,4.199999999999989,1.3834271136130099,A,1
A1-2,35.01,2018,A1,rm,299.9825009925288,962.7,35.24,2019,A1,304.59442480042907,975.4,0.23000000000000398,0.01319206398670399,0.0065695515566982,0.015373976124077753,12.699999999999932,4.6119238079002685,A,1
A1-6,34.99,2018,A1,rm,299.5833614807562,961.6,35.13,2019,A1,302.38371093081923,969.3,0.14000000000000057,0.008007487520798598,0.004001143183766807,0.009347479900825264,7.699999999999932,2.800349450063038,A,1
A1-8,26.74,2018,A1,yb,175.48747589948695,561.6,26.83,2019,A1,176.93081847299348,565.4,0.08999999999999986,0.006766381766381685,0.0033657442034405335,0.008224761146677058,3.7999999999999545,1.443342573506527,A,1
A1-9,17.54,2018,A1,yb,63.114881557905825,241.6,17.64,2019,A1,63.9866933112546,244.4,0.10000000000000142,0.01158940397350998,0.005701254275940789,0.013813093391435969,2.8000000000000114,0.8718117533487728,A,1
A1-10,15.71,2018,A1,yb,48.39616623777191,193.8,15.83,2019,A1,49.290774179268084,196.8,0.11999999999999922,0.01547987616099071,0.007638446849140624,0.018485099358923153,3,0.8946079414961758,A,1
A1-14,62.17,2018,A1,ro,1479.5495741556754,3036,62.56,2019,A1,1501.8288991131308,3074,0.39000000000000057,0.012516469038208168,0.006273122084606732,0.015058180777869098,38,22.2793249574554,A,1
A1-15,22.91,2018,A1,rm,111.68292027007679,412.2,22.93,2019,A1,111.91022038845719,413,0.019999999999999574,0.0019408054342552436,8.72981230903517e-4,0.00203522721138318,0.8000000000000114,0.22730011838039843,A,1
A1-18,29.1,2018,A1,rm,194.98399656361423,665.1,29.23,2019,A1,197.01960465756943,671,0.129999999999999,0.008870846489249703,0.00446735395189,0.010439872655349333,5.899999999999977,2.0356080939552044,A,1
A1-19,53.66,2018,A1,ro,1040.7258589668122,2261,54.19,2019,A1,1065.462132814325,2306,0.5300000000000011,0.019902697921273773,0.009877003354453991,0.02376828982809167,45,24.736273847512848,A,1
A1-801,10.92,2018,A1,hem,11.285972333863189,93.66,11.12,2019,A1,11.793920090994954,97.12,0.1999999999999993,0.03694213111253478,0.01831501831501825,0.04500700002672206,3.460000000000008,0.507947757131765,A,1
A1-828,11.78,2018,A1,yb,24.256889062485328,109,11.87,2019,A1,24.702537259386013,110.7,0.08999999999999986,0.015596330275229385,0.007640067911714759,0.018372026015071527,1.7000000000000028,0.44564819690068447,A,1
A1-903,10.36,2018,A1,hem,9.933340574662495,84.3,10.54,2019,A1,10.35701515471771,87.25,0.17999999999999972,0.034994068801898016,0.017374517374517347,0.042651772268425404,2.950000000000003,0.42367458005521463,A,1
A2-25,16.05,2018,A2,rm,48.73995670783501,202.3,16.08,2019,A2,48.952489955045124,203.1,0.029999999999997584,0.00395452298566477,0.0018691588785045223,0.004360554698152731,0.799999999999983,0.2125332472101107,A,2
A2-26,44.05,2018,A2,bo,616.1091292029544,1524,44.26,2019,A2,623.4873769385968,1539,0.21000000000000085,0.00984251968503937,0.004767309875141904,0.011975553332877005,15,7.37824773564239,A,2
A2-27,13.08,2018,A2,rm,30.256894222925546,134.4,13.16,2019,A2,30.689833021279753,136,0.08000000000000007,0.011904761904761862,0.006116207951070342,0.014308765306988165,1.5999999999999943,0.4329387983542077,A,2
A2-29,16.62,2018,A2,rm,52.86869357603339,216.9,16.65,2019,A2,53.09131442571005,217.7,0.029999999999997584,0.003688335638543029,0.0018050541516244033,0.004210825625121654,0.799999999999983,0.22262084967666596,A,2
A2-30,24.98,2018,A2,rm,136.62138220508862,490.1,25.11,2019,A2,138.28374866803904,495.2,0.129999999999999,0.010406039583758346,0.005204163330664492,0.012167688806243826,5.099999999999966,1.6623664629504162,A,2
A2-31,43.49,2018,A2,bo,596.6910029834274,1485,43.74,2019,A2,605.3136741256836,1503,0.25,0.012121212121212121,0.005748447919061853,0.014450814741873494,18,8.622671142256195,A,2
A2-32,45.85,2018,A2,ro,714.6152352682774,1651,46.15,2019,A2,725.8412137973515,1673,0.29999999999999716,0.013325257419745608,0.006543075245365259,0.015709122860863373,22,11.225978529074155,A,2
A2-33,33.75,2018,A2,bo,316.31927877727554,894.6,33.94,2019,A2,320.79546895202697,904.7,0.18999999999999773,0.01128996199418737,0.005629629629629563,0.014150861092166202,10.100000000000023,4.476190174751423,A,2
A2-34,43.4,2018,A2,ro,626.717326909902,1479,43.56,2019,A2,632.2535262467698,1490,0.1600000000000037,0.0074374577417173765,0.0036866359447005463,0.008833646524765138,11,5.536199336867753,A,2
A2-35,22.15,2018,A2,rm,103.24026144859725,385.3,22.17,2019,A2,103.45759261067867,386,0.020000000000003126,0.00181676615624186,9.029345372461909e-4,0.002105100849532716,0.6999999999999886,0.21733116208142178,A,2
A2-92,14.1,2018,A2,beech,41.5896988647441,156.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,2
A2-892,12.32,2018,A2,hem,15.123694630092084,119.2,12.72,2019,A2,16.34355754781043,127.1,0.40000000000000036,0.06627516778523483,0.03246753246753249,0.08065905504936258,7.8999999999999915,1.2198629177183467,A,2
A2-893,10.55,2018,A2,rm,18.336081660365068,87.42,10.61,2019,A2,18.579975970326014,88.41,0.05999999999999872,0.011324639670555877,0.005687203791469073,0.013301332011852027,0.9899999999999949,0.24389430996094674,A,2
A2-911,10.24,2018,A2,beech,19.06493311152356,82.35,10.47,2019,A2,20.12574942141104,86.1,0.23000000000000043,0.04553734061930784,0.02246093750000004,0.05564227808626744,3.75,1.0608163098874819,A,2
A2-990,10.42,2018,A2,hem,10.073405196852475,85.28,10.65,2019,A2,10.621084609861564,89.08,0.23000000000000043,0.044559099437148184,0.022072936660268754,0.05436884571864696,3.799999999999997,0.5476794130090887,A,2
A3-51,25.42,2018,A3,ro,174.51823166272672,507.5,25.64,2019,A3,178.14979138851635,516.3,0.21999999999999886,0.017339901477832424,0.008654602675058963,0.02080905640167136,8.799999999999955,3.6315597257896286,A,3
A3-52,16.88,2018,A3,beech,64.51338984139852,223.8,17.17,2019,A3,67.25137292351297,231.5,0.2900000000000027,0.034405719392314515,0.017180094786730018,0.04244053969021913,7.699999999999989,2.7379830821144537,A,3
A3-53,11.98,2018,A3,rm,24.65657160276752,112.7,12,2019,A3,24.75258763512956,113.1,0.019999999999999574,0.0035492457852705542,0.0016694490818029693,0.003894135563894195,0.3999999999999915,0.0960160323620407,A,3
A3-54,39.47,2018,A3,ro,499.51631827818926,1224,39.9,2019,A3,512.6210891253347,1250,0.4299999999999997,0.021241830065359478,0.010894350139346332,0.02623492039722952,26,13.10477084714546,A,3
A3-55,18.43,2018,A3,rm,67.26704263624924,266.8,18.48,2019,A3,67.69301946203252,268.2,0.05000000000000071,0.005247376311843992,0.002712967986977792,0.0063326230660499935,1.3999999999999773,0.42597682578328033,A,3
A3-56,15.76,2018,A3,rm,46.71262576739053,195.1,15.91,2019,A3,47.75510695441477,198.8,0.15000000000000036,0.018964633521271233,0.009517766497461952,0.022316904046785272,3.700000000000017,1.0424811870242436,A,3
A3-57,61.19,2018,A3,ro,1424.4182569626487,2941,61.66,2019,A3,1450.7068510741433,2986,0.46999999999999886,0.015300918055083304,0.0076809936264095255,0.018455670574983332,45,26.288594111494604,A,3
A3-58,43.91,2018,A3,ro,644.4628135579492,1514,44.27,2019,A3,657.1628521713184,1539,0.36000000000000654,0.016512549537648614,0.008198588020952097,0.01970639476194887,25,12.700038613369202,A,3
A3-60,23.12,2018,A3,rm,114.08274090254015,419.8,23.31,2019,A3,116.27913724842688,426.8,0.18999999999999773,0.016674606955693186,0.008217993079584677,0.019252661081864145,7,2.1963963458867255,A,3
A3-61,50.5,2018,A3,ro,900.197167355403,2003,50.85,2019,A3,915.1802434196463,2031,0.3500000000000014,0.013979031452820768,0.0069306930693069585,0.016644215964665296,28,14.983076064243278,A,3
A3-66,30.52,2018,A3,rm,217.87643309225615,731.6,30.93,2019,A3,224.75715033499583,751.4,0.41000000000000014,0.02706396938217599,0.013433813892529494,0.031580823795780394,19.799999999999955,6.880717242739678,A,3
A3-70,44.75,2018,A3,ro,674.320888519384,1573,44.94,2019,A3,681.1837530417711,1586,0.18999999999999773,0.008264462809917356,0.004245810055865871,0.01017744613763336,13,6.862864522387099,A,3
A3-263,10.51,2018,A3,bb,16.447918289900873,86.76,10.53,2019,A3,16.531325528924796,87.09,0.019999999999999574,0.0038035961272475595,0.0019029495718363059,0.005070990599165132,0.3299999999999983,0.08340723902392355,A,3
A3-891,13.07,2018,A3,hem,17.457104875819667,134.2,13.56,2019,A3,19.089507668011727,144.4,0.4900000000000002,0.07600596125186303,0.037490436113236436,0.09350936502954438,10.200000000000017,1.6324027921920603,A,3
A3-984,10.38,2018,A3,rm,17.655016881833955,84.62,10.45,2019,A3,17.93367356158261,85.77,0.06999999999999851,0.013590167809028497,0.006743737957610646,0.015783427544347244,1.1499999999999915,0.2786566797486536,A,3
B1-152,18.81,2018,B1,rm,70.54304418899348,277.9,19.01,2019,B1,72.30305299984619,283.8,0.20000000000000284,0.02123065851025561,0.010632642211589731,0.024949430962143207,5.900000000000034,1.7600088108527103,B,1
B1-153,55.03,2018,B1,ro,1105.360863696355,2378,55.52,2019,B1,1129.0299211802142,2421,0.490000000000002,0.01808242220353238,0.008904234054152317,0.02141296861615787,43,23.669057483859206,B,1
B1-154,29.1,2018,B1,rm,194.98399656361423,665.1,29.23,2019,B1,197.01960465756943,671,0.129999999999999,0.008870846489249703,0.00446735395189,0.010439872655349333,5.899999999999977,2.0356080939552044,B,1
B1-155,53.37,2018,B1,ro,1027.3337670453639,2237,53.9,2019,B1,1051.885327074999,2282,0.5300000000000011,0.02011622708985248,0.009930672662544522,0.023898328680703206,45,24.551560029635084,B,1
B1-156,41.46,2018,B1,rm,444.8407530413865,1350,41.94,2019,B1,456.9330127853299,1381,0.4799999999999969,0.022962962962962963,0.011577424023154773,0.027183345188740722,31,12.092259743943373,B,1
B1-157,19.4,2018,B1,rm,75.80648055174012,295.6,19.44,2019,B1,76.17116372032181,296.8,0.0400000000000027,0.0040595399188091625,0.002061855670103232,0.004810712302265308,1.1999999999999886,0.36468316858169203,B,1
